代號,除息日,息值(元),前一日收盤價,除息參考價,20日後收盤價,60日後收盤價,120日後收盤價,240日後收盤價,20日最高價,60日最高價,120日最高價,240日最高價,industry,RSI10,RSI14,MOM5,MOM10,new_h_5,new_h_10,new_h_20,new_h_60,new_l_5,new_l_10,new_l_20,new_l_60,above_MA5,above_MA10,above_MA20,above_MA60,MA5>10,MA10>20,MA20>60,Bias5_P,Bias10_P,Bias20_P,Bias60_P,Bias5_V,Bias10_V,Bias20_V,Bias60_V,ROC_II_20,PE_level,ROE,DPR,dividend_yield,20日內填息,60日內填息,120日內填息,240日內填息,20日內位階,60日內位階,120日內位階,240日內位階,20日填息率,60日填息率,120日填息率,240日填息率,20日內賺錢,60日內賺錢,120日內賺錢,240日內賺錢,20日不設限填息率,60日不設限填息率,120日不設限填息率,240日不設限填息率
4912,2021-07-08,3.0,152.08,149.08,169.54,156.59,159.52,80.1,171.25,173.38,181.21,182.81,3,61.17154156730976,56.97399720428634,5.0,9.5,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0.022982062780269024,0.027590090090090093,0.048549267451881636,0.007220714712781125,0.27224199288256223,0.12200863083562179,0.24158888647710008,-0.5258882687738299,1.0331424520403143,4,3.67,1.4705882352941175,0.01643835616438356,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
3665,2021-07-08,8.1,263.97,255.87000000000003,250.0,223.5,255.5,253.0,265.5,265.5,276.5,344.0,3,68.51884575445585,65.10050455934177,13.0,-1.5,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0.05222437137330754,0.0367829235753764,0.08118851237205606,0.0912008558438085,0.9539043687650498,0.574424835997413,1.0786825251601098,1.2012422895158945,18.72551312586408,4,4.16,0.5469277515192438,0.02977941176470588,0,0,1,1,-1,-1,1,1,0.0,0.0,1.0,1.0,0,0,1,1,-1.0,-1.0,1.0,1.0
4765,2021-07-08,1.0,28.0,27.0,27.2,25.8,22.35,20.1,29.4,29.4,29.4,29.4,3,50.323069148475874,48.2718908511108,1.1000000000000014,0.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.00694444444444442,0.012923506811037383,-0.0016352526034942695,-0.03163870106018866,-0.06250000000000006,-0.2,-0.1780821917808219,-0.7027250206440958,0.0,5,-1.01,0.42918454935622324,0.034482758620689655,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
2395,2021-07-08,7.09,339.9,332.81,363.0,352.5,398.0,321.0,375.0,395.5,409.5,409.5,3,61.41557578497997,59.33100779364374,2.0,5.5,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0.02602010644589004,0.021639923450610922,0.037679425837320576,0.030973779989601134,-0.23434593924364536,-0.24718073758000605,-0.24163340497390237,-0.32157353434858243,5.999188369662534,5,5.55,0.7439664218258131,0.02043227665706052,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
2493,2021-07-08,2.5,37.15,34.65,39.3,38.4,38.1,42.25,39.4,42.7,42.7,43.05,3,67.2193333485326,64.86098838859927,0.19999999999999574,0.9499999999999957,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0007571933366988453,0.006984126984126911,0.01980452674897115,0.030093093743234427,0.5955237655745271,1.1531994395142457,1.6327812678469449,0.9696646015808589,-21.756684381823433,5,3.96,0.9765625,0.06305170239596469,0,1,1,1,0,1,1,1,0.8599999999999994,1.0,1.0,1.0,1,1,1,1,0.8599999999999994,1.0,1.0,1.0
1725,2021-07-08,0.96,20.94,19.98,24.2,23.0,33.25,19.6,24.2,30.25,44.4,44.4,2,59.84705715060629,57.8084992242862,0.29999999999999716,0.6999999999999993,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0.010147601476014708,0.009216589861751072,0.029740213941459887,0.017855067973197965,0.6260162601626015,-0.20948616600790515,-0.4424115699599233,-0.45494804973599046,-20.4891304347826,5,1.48,0.5485714285714285,0.043835616438356165,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
2885,2021-07-09,1.2,25.95,24.75,25.95,24.2,25.05,22.05,25.95,25.95,25.95,27.25,1,65.32320757021785,64.2108108139474,0.5,1.0999999999999979,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0074211502782931095,0.017234919445485154,0.042826963702707846,0.0641494643323752,0.7746266117218397,1.1656154175328606,2.096860629322519,1.7031699650591117,6.460843043914433,5,3.9,0.44609665427509293,0.04419889502762431,0,0,0,1,-1,-1,-1,1,0.0,0.0,0.0,1.0,0,0,0,1,0.0,-1.0,-0.7499999999999989,1.0
1323,2021-07-09,1.6,34.3,32.699999999999996,34.15,34.65,34.85,32.7,34.45,35.1,35.85,38.55,2,69.58943104087966,66.51750189990841,0.7999999999999972,1.3999999999999986,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.005039193729003352,0.020611229566453407,0.033242193121312366,0.03817235396182762,-0.18969264203663463,0.3693599160545646,1.243231628706489,0.9379988862075365,5.272991488478307,5,3.82,0.5387205387205387,0.044568245125348196,0,0,0,1,-1,0,0,1,0.0,0.2187500000000009,0.34375000000000266,1.0,0,1,1,1,-0.09374999999999911,0.2187500000000009,0.34375000000000266,1.0
3444,2021-07-09,1.8,37.15,35.35,38.4,38.5,61.9,61.96,42.0,44.45,79.2,79.2,3,66.58089577507626,61.04191634433096,1.5500000000000043,1.1000000000000014,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0.029062087186261597,0.031514830508474624,0.029538095552765552,0.011469378922311263,2.1049935979513448,2.8924558587479936,3.3245653143111906,1.091569036153238,6.1473654148222145,4,3.87,0.6844106463878328,0.04621309370988447,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
2207,2021-07-09,17.0,585.0,568.0,591.0,571.0,615.0,637.0,614.0,615.0,669.0,669.0,2,50.57971723997442,52.79647322558224,-13.0,-3.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,-0.021774455638608997,-0.018744906275468622,0.00795311845960653,0.03673938002296211,0.784692417739628,0.6863805339641772,0.6981453122341329,0.6166306695464362,6.679952560034885,4,5.96,0.5700871898054997,0.02823920265780731,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
2010,2021-07-09,0.6,31.45,30.849999999999998,26.9,22.12,22.92,15.55,33.11,33.11,33.11,33.11,2,69.62078340153607,69.30518368028231,-0.15000000000000568,9.249999999999996,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.021456633423995192,0.09332039463043822,0.26355140186915876,0.42786735196789394,0.026097701503462446,0.09706676584880154,0.34993790566905736,0.8693535343532868,50.666377461258506,5,3.44,0.3896103896103896,0.01775147928994083,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
4417,2021-08-10,2.5,35.25,32.75,34.5,34.95,35.0,39.0,35.25,35.25,35.6,40.6,2,49.71250229653937,47.9982488753322,0.04999999999999716,0.3999999999999986,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.001060726597719415,0.0045236828100053104,0.0002649708532061322,-0.007927817441198382,0.9809523809523809,1.3214285714285716,1.2016406456734587,0.4727401463299506,-10.507831706117866,4,3.47,0.5263157894736842,0.06622516556291391,0,0,0,1,-1,-1,-1,1,0.0,0.0,0.0,1.0,0,0,0,1,-0.3,-0.11999999999999886,-0.1,1.0
3526,2021-08-10,9.13,185.87,176.74,175.5,168.0,210.0,117.0,196.5,196.5,211.0,211.5,3,51.9663711848263,55.45208924123535,-18.5,-11.5,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,-0.07757805108798489,-0.04294478527607362,0.026180765688725165,0.23041329267010202,-0.5876852680791803,-0.60230271048213,-0.46165918069159584,0.3172436927314137,74.78992939071536,4,8.25,0.9859611231101513,0.046820512820512826,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
3008,2021-08-10,91.5,2641.93,2550.43,2619.18,1989.8,2034.84,2121.98,2725.69,2725.69,2725.69,2725.69,3,29.112750511622878,34.13181312215995,-100.0,-170.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-0.020152883947185545,-0.03540277065161621,-0.04954499494438827,-0.057775302798273705,-0.2019607843137255,-0.04077303794485037,0.10823689584751532,0.02674066599394557,-6.427711272602654,4,2.18,0.5816910362364909,0.032446808510638296,0,0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,-0.24863387978142076,-1.0,-1.0,-1.0
6202,2021-08-10,4.56,126.94,122.38,126.0,104.0,102.5,68.1,134.5,134.5,134.5,134.5,3,49.60721361025371,53.894792655152216,-5.0,-6.0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,-0.0422432629278952,-0.03592375366568915,-0.020484171322160148,0.19532776826700196,0.7781347352024922,0.09838234409766075,-0.30118223208478406,0.4720440578931462,6.524159086575665,5,10.1,0.6836581709145427,0.03467680608365019,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
6651,2021-08-10,3.0,127.0,124.0,118.5,110.0,107.0,69.9,134.5,134.5,134.5,134.5,3,50.26454887707603,51.77642445866799,4.0,-13.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-0.02402402402402394,-0.009900990099009901,-0.00038446751249519417,0.14842680251476023,-0.45677661403783026,-0.5072669266217653,-0.5931508854090444,-0.4195191892757214,0.0,5,7.56,0.47318611987381703,0.023076923076923078,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
6599,2021-08-10,1.5,22.8,21.3,21.8,22.65,24.15,24.25,23.25,23.25,26.1,34.65,3,55.53586695159773,57.652594800378075,-0.05000000000000071,0.0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,-0.005321326238231641,-0.0008223684210525848,0.012078300708038357,0.07347960536003534,0.5734265734265733,1.1634615384615383,0.867219917012448,1.425876010781671,2.35294117647058,5,3.91,0.5119453924914676,0.06172839506172839,0,0,1,1,-1,-1,1,1,0.0,0.0,1.0,1.0,0,0,1,1,-0.6666666666666666,-0.10000000000000142,1.0,1.0
3708,2021-08-10,3.5,96.0,92.5,89.6,96.2,95.5,96.8,97.5,121.5,121.5,145.5,2,30.830206828009004,32.907116731296696,-5.0,-10.5,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,-0.06484962406015042,-0.06440996708979783,-0.08019412988213544,-0.12572307241707548,1.1861575178997614,1.4830577392247224,0.9654543503915889,0.0729974034087582,-18.073976306979134,4,0.68,0.7592190889370932,0.035175879396984924,0,1,1,1,-1,1,1,1,0.0,1.0,1.0,1.0,0,1,1,1,-1.0,1.0,1.0,1.0
6525,2021-08-10,4.5,111.0,106.5,106.0,105.0,89.3,69.8,124.0,124.0,124.0,124.0,3,57.51702574784257,60.761642441016306,-7.0,-7.0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,-0.04781533388293485,-0.0395010395010395,0.08369300056295739,0.3239086827777247,-0.5595579205894392,-0.6490197997194768,-0.5824966776280689,0.10906873271374833,53.07307273222557,5,5.5,0.7731958762886597,0.03896103896103896,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
8462,2021-08-10,4.87,141.07,136.2,136.5,146.0,129.5,121.5,150.0,150.0,154.0,154.0,0,42.10879718791289,46.3990933476299,-4.5,-6.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.012265978050355104,-0.017025377449405715,-0.028879720723579812,0.03012960781013297,2.1433224755700326,1.4839124839124838,0.5514469453376205,0.28752501667778513,-17.01078440409254,5,-4.13,1.4323529411764704,0.031830065359477126,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
2206,2021-08-10,1.31,27.44,26.130000000000003,27.2,26.8,27.4,34.1,28.0,28.0,28.0,39.7,2,40.20261210214964,41.82044386864346,-0.25,-0.1999999999999993,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.006221914967162106,-0.0020826102047899965,-0.013468302307626323,-0.010752688172043019,-0.03223942685463367,-0.0779985688335994,-0.1381084696922919,-0.07538594586637713,-10.03284784145546,4,2.87,0.5413223140495869,0.04556521739130435,0,0,0,1,-1,-1,-1,1,0.0,0.0,0.0,1.0,0,0,0,1,-0.1832061068702305,-0.4885496183206111,-0.030534351145040228,1.0
2115,2021-08-10,1.5,44.27,42.77,43.45,40.65,40.2,29.7,44.1,44.1,44.1,44.1,2,59.71618220992801,59.447172293407235,0.4000000000000057,0.7000000000000028,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0029970029970031106,0.008032128514056297,0.011230296620839068,0.04737894462314185,0.5421303656597775,0.9897435897435898,1.2729935559461045,1.3629719853836786,1.6969709069311278,3,3.83,0.3370786516853933,0.0298804780876494,0,0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,-0.5466666666666669,-1.0,-1.0,-1.0
2031,2021-08-10,1.92,73.88,71.96,66.3,58.5,56.4,43.3,75.4,75.4,75.4,77.7,2,51.86857771653608,52.010675020729266,-1.7000000000000028,1.0999999999999943,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0018503832936822703,0.012827365045430224,0.009993337774816763,0.08074711277981078,0.8993296048001778,0.24696041241124414,-0.2243788262074651,-0.5727343170664645,-22.179170540161795,4,9.56,0.25841184387617766,0.025329815303430078,0,0,0,1,-1,-1,-1,1,0.0,0.0,0.0,1.0,0,0,0,1,-1.0,-1.0,-1.0,1.0
6594,2021-08-10,1.0,45.51,44.51,39.1,34.6,44.0,25.75,47.6,47.6,47.6,47.6,3,53.099712992672096,54.74486306321107,0.0,-3.5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-0.04458598726114655,0.0016694490818030155,0.047526673132880705,0.20296285295264263,-0.27930306230200636,-0.14352941176470588,-0.04353157572041696,1.0503191888847163,348.83720930232556,5,1.73,0.591715976331361,0.018518518518518517,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
2883,2021-08-10,0.55,13.6,13.049999999999999,13.8,14.15,19.25,12.8,14.6,14.75,19.35,20.1,1,54.41867648143294,56.91014646960537,-0.049999999999998934,-0.09999999999999964,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,-0.0056219255094870045,0.0007072135785007549,-0.001058948111542487,0.0787801778907243,1.2193622287760693,0.7144295575053226,0.29760042903092115,0.2243904771647223,0.799366077658803,4,3.18,0.30898876404494385,0.03886925795053004,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
8299,2021-08-10,23.0,463.34,440.34,406.1,377.72,456.5,305.5,468.72,468.72,524.0,545.0,3,51.627887019880866,52.42510324859377,-0.5,20.5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-0.0302734375,0.004450738417964799,0.0217626176879148,0.03866671315505039,0.4545415705374691,1.0922443461160274,1.7601443106733148,1.4785686984693227,3.7108333369116675,4,6.39,0.47373841400617916,0.04632426988922457,0,0,1,1,-1,-1,1,1,0.0,0.0,1.0,1.0,0,0,1,1,-1.0,-1.0,1.0,1.0
2477,2021-08-10,1.45,31.25,29.8,27.2,28.35,30.45,19.75,31.7,31.7,33.0,35.25,3,42.25215273727604,43.752611281936765,-0.5999999999999943,-0.7999999999999972,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.016837041491280673,-0.021104625056129228,-0.01587540440899848,-0.03896549190565982,0.47038448216141326,-0.18263213632425152,-0.12779946579001436,-0.465668072251243,-2.8888531661509287,4,2.09,0.17323775388291518,0.04434250764525993,0,0,1,1,-1,-1,1,1,0.0,0.0,1.0,1.0,0,0,1,1,-1.0,-1.0,1.0,1.0
8433,2021-08-10,2.0,39.85,37.85,38.7,40.45,45.2,62.0,41.45,42.5,51.1,70.4,2,29.606863214330144,36.022179639198086,-2.4499999999999957,-3.549999999999997,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,-0.057220094615904465,-0.05722009461590443,-0.05700766110860742,-0.014946451688831306,7.313953488372094,5.355555555555555,2.3568075117370895,3.377551020408164,-3.5983749274521193,4,0.97,0.6756756756756757,0.04778972520908004,0,1,1,1,-1,1,1,1,0.0,1.0,1.0,1.0,0,1,1,1,-0.5749999999999993,1.0,1.0,1.0
5230,2021-08-11,0.6,28.9,28.299999999999997,30.15,29.05,29.95,23.3,30.9,33.5,38.7,38.7,3,43.39985393686591,46.8439308211666,-1.5,-0.5500000000000007,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,-0.03720626631853799,-0.03452790050728195,-0.005562110230911851,0.015053763440860212,0.3517060367454068,-0.102787456445993,0.02538576406172222,0.5426859710434349,1.1184210526315796,5,1.3,1.1764705882352942,0.020338983050847456,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
5880,2021-08-11,0.85,20.88,20.029999999999998,21.96,22.8,27.75,25.9,21.96,22.9,27.9,31.5,1,62.31071755327978,63.71543589040765,0.0,0.1999999999999993,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-0.0040467625899280515,0.0022624434389139627,0.010723248916267348,0.03893058161350838,0.6744794177190785,0.8550707224436123,1.232325382449686,1.4995240672092052,3.7399573217278714,5,2.22,0.6071428571428572,0.03837471783295711,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
4952,2021-08-11,2.4,73.3,70.89999999999999,72.4,64.5,64.5,46.8,83.5,83.5,83.5,88.1,3,41.13299943518203,48.75792608103603,-7.3999999999999915,-9.299999999999997,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,-0.050188205771643665,-0.07468524630240798,-0.07722313646614247,0.19231375019688143,-0.27565070216367044,-0.45549576191049296,-0.7740544281265495,-0.44417468628426005,-10.006642110983622,5,7.66,0.5741626794258372,0.031704095112285335,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
5471,2021-08-11,5.7,100.3,94.6,92.8,86.5,86.2,49.2,101.5,101.5,101.5,101.5,3,49.248828247167374,51.959709585832336,-2.5,1.5,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,-0.02841429880843258,-0.01257568700512343,-0.008650923544540567,0.08295872496935022,0.28242790351276426,0.12431079512478228,-0.4704515555859289,-0.03786557952082109,1.3542317860343989,4,9.22,0.787292817679558,0.05377358490566038,0,0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0
1735,2021-08-11,0.5,17.5,17.0,18.15,17.9,18.15,15.1,18.2,18.45,18.6,18.6,2,42.24889117815738,44.58266086076705,-0.05000000000000071,-0.25,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,-0.007717750826901905,-0.007444168734491343,-0.007854485324514274,-0.007763333180210402,5.607142857142858,5.7272727272727275,3.3274853801169586,0.2585034013605443,-0.3002537199330857,5,0.76,0.505050505050505,0.027777777777777776,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
3032,2021-08-11,3.1,38.35,35.25,31.95,32.35,32.25,29.8,38.0,38.0,38.0,38.0,3,39.31151617123261,43.146229004351,-1.0999999999999943,-0.6999999999999957,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-0.02171347651640299,-0.022059690928394413,-0.010267430754536698,-0.0036656450934438437,1.5568496949528563,1.4282328153805635,1.9636772741883637,2.2021301227135908,-48.75105248386191,4,3.04,0.8093994778067886,0.07478890229191797,0,0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0
4535,2021-08-11,0.7,33.8,33.099999999999994,34.0,33.1,34.5,38.5,35.15,35.15,35.15,40.2,2,31.420211195197485,36.15441394563269,-1.1499999999999986,-1.2999999999999972,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,-0.013440091507005973,-0.024321266968325775,-0.029945170814002525,-0.023677011602678988,0.20320855614973266,1.0089285714285716,1.7692307692307692,1.4236983842010773,6.796116504854366,5,2.39,0.30701754385964913,0.020289855072463767,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
1336,2021-08-11,1.5,22.3,20.8,22.05,20.5,20.9,25.1,22.45,22.45,22.45,29.4,3,45.37208804280751,47.694829520937304,-0.14999999999999858,-0.1999999999999993,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,-0.003350083752093879,-0.0066777963272119665,-0.010395010395010352,0.017166464847923675,0.9016903914590746,1.3976444195176667,1.843365480545394,2.082191780821918,-24.410898379970536,4,0.69,6.818181818181819,0.06302521008403361,0,0,0,1,-1,-1,-1,1,0.0,0.0,0.0,1.0,0,0,0,1,-0.16666666666666666,-1.0,-0.9333333333333348,1.0
3702,2021-08-11,3.1,52.0,48.9,47.8,52.1,55.2,47.85,50.4,53.0,55.3,58.5,3,53.363923405529725,55.78149357041343,0.0,0.30000000000000426,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,-0.008279337652987776,1.2895512445736847e-17,0.004741064916119636,0.047893752575358994,0.6515194999840556,1.1200212861762657,0.9268009115007209,0.6683220676584756,1.7230887725653732,5,4.8,0.545774647887324,0.056261343012704176,0,0,1,1,-1,0,1,1,0.0,0.03225806451612949,1.0,1.0,0,1,1,1,-1.0,0.03225806451612949,1.0,1.0
5439,2021-08-11,2.5,67.02,64.52,69.0,64.9,57.3,47.25,73.4,73.4,73.4,73.4,3,49.14108826709035,52.208028683071774,-1.7000000000000028,-1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.012051569506726449,-0.01274331326144797,-0.013779114499545374,0.09517398508699251,0.8503780342220454,0.15863787375415284,-0.05657187299225651,0.5907104032840472,2.6359325024815305,5,6.05,0.6097560975609757,0.03546099290780142,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
2607,2021-08-11,0.3,32.45,32.150000000000006,32.45,27.55,31.45,28.5,38.7,38.7,38.7,43.95,2,43.323573193219964,45.243631631639055,0.10000000000000142,-0.14999999999999858,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0033700980392156687,-0.003953771289537705,-0.06920562739803894,0.038089703629351795,0.18116361170393128,0.08924868143338659,-0.20905011219147343,-0.3864190031899063,-26.470976642512145,5,0.86,0.45454545454545453,0.00916030534351145,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
2509,2021-08-11,1.5,19.2,17.7,18.5,18.45,18.25,14.7,19.1,19.1,19.1,19.1,2,47.961049974672285,50.89222253871958,-0.75,-0.15000000000000213,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,-0.019422074846044537,-0.01825942613232158,-0.001447178002894394,0.038114343029087214,1.204896042924212,0.7084578407171624,0.4067180145485666,0.8806759945653468,-0.21302090267607543,5,0.26,1.2195121951219512,0.07246376811594203,0,0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,-0.4666666666666662,-0.5,-0.6333333333333329,-1.0
6143,2021-08-11,2.0,50.1,48.1,51.5,54.7,55.1,65.6,58.5,61.4,66.3,77.5,3,40.65290258136668,45.178970831294116,-9.5,-10.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,-0.14083113456464377,-0.14855368524268672,-0.07476469543597938,0.07194293944173927,-0.31293649692428654,-0.5952205782173902,-0.31454543357135445,0.7178209711769185,42.11900069248391,4,1.83,0.6557377049180327,0.03838771593090211,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
2049,2021-08-12,2.0,332.03,330.03,327.18,299.0,283.0,180.0,336.89,340.0,340.0,340.0,2,40.70054433093107,40.47701083284847,3.0,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.0069284064665126365,0.008797653958944282,-0.04827777009268225,-0.08027538266158679,-0.23513543891199284,-0.3816727999636545,-0.16356820207110598,-0.08776084722284289,-14.071611511335968,4,3.5,0.21097046413502107,0.005813953488372093,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
4916,2021-08-12,0.5,23.1,22.6,24.55,34.85,28.2,26.35,26.5,36.4,39.55,39.55,3,27.25021371911017,33.85883688028588,-2.4499999999999993,-2.1999999999999993,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,-0.08171206225680926,-0.08668730650154796,-0.10901368570080221,-0.03483061822643305,1.7382753403933437,0.9017599159443132,-0.05340916519579005,0.4093829083122444,-10.458495654779743,5,3.45,-2.173913043478262,0.0211864406779661,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
5904,2021-08-12,18.7,545.92,527.2199999999999,484.95,513.0,417.0,488.5,549.52,549.52,549.52,549.52,3,59.07083965484259,58.29700239705259,9.0,21.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0.012195121951219513,0.0123714932915142,0.029411764705882356,0.0523455895671074,0.3218390804597701,-0.4346116027531957,-0.42614770459081835,-0.3058350100603621,8.506131082814194,4,7.59,0.8669448307834956,0.03218588640275387,0,0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0
1101,2021-08-12,3.37,47.73,44.36,48.55,48.95,47.55,33.7,49.1,52.0,52.0,52.0,2,35.55625543090933,40.52705327674052,-2.6999999999999957,-1.2999999999999972,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,-0.031095942358740872,-0.03274654552337682,-0.026388491950080948,-0.010776279279860588,0.8340730813681856,1.0567006755825177,1.5111788682040375,1.769917091422258,-0.3732863012692933,4,3.4,0.7873831775700936,0.06594911937377691,0,1,1,1,0,1,1,1,0.2433234421364986,1.0,1.0,1.0,1,1,1,1,0.2433234421364986,1.0,1.0,1.0
1264,2021-08-12,12.0,298.18,286.18,304.5,296.0,291.5,257.5,322.0,322.0,322.0,322.0,2,65.3763737480756,67.1096560828329,0.0,7.5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.001177856301531146,0.0035419126328217233,0.029523088569265707,0.08640660364798297,1.283464566929134,1.4892703862660945,1.5272331154684096,1.907268170426065,-1.8501498501498514,5,5.0,0.6932409012131715,0.03529411764705882,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0
4953,2021-08-12,4.98,91.02,86.03999999999999,86.6,85.1,89.8,81.2,91.8,91.8,92.3,101.0,3,37.19194327286517,40.889976813787406,-4.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.018605602126354603,-0.02735562310030395,-0.03759398496240601,-0.013157894736842106,0.7212249208025343,0.7912087912087912,0.4845173041894354,0.9392256977147674,-0.7399240475315372,4,4.46,0.6916666666666668,0.051875000000000004,0,0,0,1,-1,-1,-1,1,0.0,0.0,0.0,1.0,0,0,0,1,-0.8875502008032131,-1.0,-0.2449799196787146,1.0
